23
20
23
22
24
28
22
24
20
22
18
22
19
19
17
34
23
20
25
23
21
22
19
19
24
28
26
25
25
21
24
20
21
17
20
20
19
19
28
19
21
24
19
30
20
29
24
20
20
17
29
26
35
20
20
32
30
16
19
28
27
22
26
25
22
29
17
23
24
28
17
17
