28
30
29
23
30
35
42
20
31
30
26
30
25
30
24
28
24
23
28
24
28
26
21
19
35
27
25
21
23
28
31
26
27
25
22
33
31
36
28
26
25
22
24
28
26
27
29
24
25
29
25
24
22
20
28
33
31
22
26
33
24
28
31
29
25
27
44
27
23
25
27
39
31
29
30
22
25
28
23
34
37
28
27
25
30
26
31
29
34
27
24
24
38
27
29
24
25
37
23
24
29
29
27
23
35
25
21
23
31
20
26
39
23
25
30
23
24
